,sum_hand,dealer_hand,usable_ace,values,policy
0,0,0,0,-0.012833201153636089,1
1,0,0,1,0.08083427763829784,1
2,0,1,0,-0.0032567948491762856,1
3,0,1,1,0.08487341728231024,1
4,0,2,0,-0.0011901857671417645,1
5,0,2,1,0.08721584742654402,1
6,0,3,0,0.0009194518190404289,1
7,0,3,1,0.08965965191762257,1
8,0,4,0,0.003077817788218487,1
9,0,4,1,0.0917701483437366,1
10,0,5,0,0.004955152091609691,1
11,0,5,1,0.0992697375447202,1
12,0,6,0,-0.003322153385008598,1
13,0,6,1,0.11320950242319014,1
14,0,7,0,-0.007832883383837854,1
15,0,7,1,0.1060966506813935,1
16,0,8,0,-0.012335790357734891,1
17,0,8,1,0.09170995470439113,1
18,0,9,0,-0.014017906308223863,1
19,0,9,1,0.06458150903061499,1
20,0,10,0,0.0,0
21,0,10,1,0.0,0
22,1,0,0,-0.007724981587564085,1
23,1,0,1,0.11840830784100144,1
24,1,1,0,0.0021227659244588653,1
25,1,1,1,0.11980549866356702,1
26,1,2,0,0.0041535646680401425,1
27,1,2,1,0.12171207840702719,1
28,1,3,0,0.006228006243692584,1
29,1,3,1,0.12370077019561503,1
30,1,4,0,0.008339872836009465,1
31,1,4,1,0.1254174467533468,1
32,1,5,0,0.010328536480392168,1
33,1,5,1,0.13152497477145772,1
34,1,6,0,0.0022905400395657554,1
35,1,6,1,0.14264054787365105,1
36,1,7,0,-0.002429328817470286,1
37,1,7,1,0.13480433514431886,1
38,1,8,0,-0.0071339509495675826,1
39,1,8,1,0.12368219602108874,1
40,1,9,0,-0.008768261365217174,1
41,1,9,1,0.11288996640682333,1
42,1,10,0,0.0,0
43,1,10,1,0.0,0
44,2,0,0,-0.039260780944198985,1
45,2,0,1,0.053880337362441,1
46,2,1,0,-0.028570496589319407,1
47,2,1,1,0.057992766179081126,1
48,2,2,0,-0.023302692329762235,1
49,2,2,1,0.05964935680900317,1
50,2,3,0,-0.017942026890576373,1
51,2,3,1,0.06137511888838955,1
52,2,4,0,-0.012304939114503984,1
53,2,4,1,0.06286522715371762,1
54,2,5,0,-0.009575219300661311,1
55,2,5,1,0.0681357630381936,1
56,2,6,0,-0.028801348428393887,1
57,2,6,1,0.07753252462974064,1
58,2,7,0,-0.033763371123921804,1
59,2,7,1,0.06950831243890757,1
60,2,8,0,-0.03873962037218914,1
61,2,8,1,0.057959702571244234,1
62,2,9,0,-0.04054746933364779,1
63,2,9,1,0.045640623992590855,1
64,2,10,0,0.0,0
65,2,10,1,0.0,0
66,3,0,0,-0.05152028247409404,1
67,3,0,1,0.053211990278133815,1
68,3,1,0,-0.03443897028498531,1
69,3,1,1,0.057258990066425756,1
70,3,2,0,-0.028379637899724214,1
71,3,2,1,0.05889406502146092,1
72,3,3,0,-0.022214816284988812,1
73,3,3,1,0.060597437159522566,1
74,3,4,0,-0.015720071643954964,1
75,3,4,1,0.06206821551498236,1
76,3,5,0,-0.012741828290897783,1
77,3,5,1,0.06727061623124374,1
78,3,6,0,-0.040620532638704555,1
79,3,6,1,0.07654975003042973,1
80,3,7,0,-0.045793580056432595,1
81,3,7,1,0.06865840302760329,1
82,3,8,0,-0.05098846720309224,1
83,3,8,1,0.05727293453756167,1
84,3,9,0,-0.05285419672306829,1
85,3,9,1,0.04504815396364184,1
86,3,10,0,0.0,0
87,3,10,1,0.0,0
88,4,0,0,-0.06484566406300553,1
89,4,0,1,0.0525587186919689,1
90,4,1,0,-0.04017773641433127,1
91,4,1,1,0.056541765294657355,1
92,4,2,0,-0.03334433616247085,1
93,4,2,1,0.05815580989078052,1
94,4,3,0,-0.026393097398816397,1
95,4,3,1,0.05983729712378792,1
96,4,4,0,-0.01905961231992358,1
97,4,4,1,0.06128918158238398,1
98,4,5,0,-0.01583836367958929,1
99,4,5,1,0.06642498401392433,1
100,4,6,0,-0.053598292848855374,1
101,4,6,1,0.07558914327922359,1
102,4,7,0,-0.05889290323719935,1
103,4,7,1,0.06782766450527582,1
104,4,8,0,-0.06429771627280516,1
105,4,8,1,0.05660165751215766,1
106,4,9,0,-0.0662171671248332,1
107,4,9,1,0.044469047920308216,1
108,4,10,0,0.0,0
109,4,10,1,0.0,0
110,5,0,0,-0.07915985073592335,1
111,5,0,1,0.05192018255511598,1
112,5,1,0,-0.04578221961915977,1
113,5,1,1,0.05584071852525966,1
114,5,2,0,-0.03819173377043316,1
115,5,2,1,0.057434207131468844,1
116,5,3,0,-0.03047131020831678,1
117,5,3,1,0.05909430310389692,1
118,5,4,0,-0.02231768711019138,1
119,5,4,1,0.06052771984375399,1
120,5,5,0,-0.018855812002287677,1
121,5,5,1,0.06559842620752188,1
122,5,6,0,-0.066090866010732,1
123,5,6,1,0.07465020434947323,1
124,5,7,0,-0.07325411973000989,1
125,5,7,1,0.06701566444585796,1
126,5,8,0,-0.078777987260928,1
127,5,8,1,0.055945522073792844,1
128,5,9,0,-0.08077685067172302,1
129,5,9,1,0.04390300441930542,1
130,5,10,0,0.0,0
131,5,10,1,0.0,0
132,6,0,0,-0.09512015702492548,1
133,6,0,1,0.05129604948901914,1
134,6,1,0,-0.05158533326322487,1
135,6,1,1,0.05515548484088598,1
136,6,2,0,-0.043258485390451,1
137,6,2,1,0.05672888112612661,1
138,6,3,0,-0.03479084413222256,1
139,6,3,1,0.05836806834761248,1
140,6,4,0,-0.025830699661868826,1
141,6,4,1,0.0597834339338149,1
142,6,5,0,-0.02226427403427599,1
143,6,5,1,0.06479051256216611,1
144,6,6,0,-0.07607085987941452,1
145,6,6,1,0.07373244449332624,1
146,6,7,0,-0.08346714256680772,1
147,6,7,1,0.06622198017725406,1
148,6,8,0,-0.09086269187963408,1
149,6,8,1,0.055304186682909935,1
150,6,9,0,-0.09229704008342163,1
151,6,9,1,0.04334972881682149,1
152,6,10,0,0.0,0
153,6,10,1,0.0,0
154,7,0,0,-0.09718645714232475,1
155,7,0,1,0.05068599461238313,1
156,7,1,0,-0.0429625578307433,1
157,7,1,1,0.054485707555407936,1
158,7,2,0,-0.0337372352589021,1
159,7,2,1,0.056039464729927435,1
160,7,3,0,-0.02431721460621803,1
161,7,3,1,0.0576582148264322,1
162,7,4,0,-0.01476660826346733,1
163,7,4,1,0.0590559364278594,1
164,7,5,0,-0.005302123015651764,1
165,7,5,1,0.064000822532871,1
166,7,6,0,-0.04480230354526764,1
167,7,6,1,0.07283538598731791,1
168,7,7,0,-0.08098143055788433,1
169,7,7,1,0.06544619856132543,1
170,7,8,0,-0.09075960159346987,1
171,7,8,1,0.05467731750385146,1
172,7,9,0,-0.0919484593543184,1
173,7,9,1,0.04280893311514546,1
174,7,10,0,0.0,0
175,7,10,1,0.0,0
176,8,0,0,-0.06704335488798863,1
177,8,0,1,0.050089700372062215,1
178,8,1,0,-0.015460322899669119,1
179,8,1,1,0.14720402518469308,0
180,8,2,0,-0.006633271932559619,1
181,8,2,1,0.17446475422796318,0
182,8,3,0,0.0024092368343708965,1
183,8,3,1,0.20275189557528675,0
184,8,4,0,0.011330492814329325,1
185,8,4,1,0.22709204450312098,0
186,8,5,0,0.023737100217644577,1
187,8,5,1,0.31322492126341606,0
188,8,6,0,0.0036030442444383256,1
189,8,6,1,0.4335168507269571,0
190,8,7,0,-0.033980255425404615,1
191,8,7,1,0.13777999520441808,0
192,8,8,0,-0.07194671211386662,1
193,8,8,1,0.05406458823108753,1
194,8,9,0,-0.07743313412266412,1
195,8,9,1,0.042280335812755365,1
196,8,10,0,0.0,0
197,8,10,1,0.0,0
198,9,0,0,-0.02495147511456259,1
199,9,0,1,0.3018862832914894,0
200,9,1,0,0.017715447865366236,1
201,9,1,1,0.41176702518469305,0
202,9,2,0,0.026048866795017188,1
203,9,2,1,0.43052775422796324,0
204,9,3,0,0.03458960645352553,1
205,9,3,1,0.45007689557528685,0
206,9,4,0,0.04306696529861072,1
207,9,4,1,0.4670430445031212,0
208,9,5,0,0.05421220551797472,1
209,9,5,1,0.525757921263416,0
210,9,6,0,0.03650328309724018,1
211,9,6,1,0.649938850726957,0
212,9,7,0,0.018492545910728592,1
213,9,7,1,0.625682995204418,0
214,9,8,0,-0.02107054970989871,1
215,9,8,1,0.3151099864113174,0
216,9,9,0,-0.04703168170105689,1
217,9,9,1,0.08249245270918448,0
218,9,10,0,0.0,0
219,9,10,1,0.0,0
220,10,0,0,-0.03885641719455213,1
221,10,0,1,0.6797202832914895,0
222,10,1,0,-0.004917771606284798,1
223,10,1,1,0.6654490251846932,0
224,10,2,0,0.0018779327415289144,1
225,10,2,1,0.6764367542279631,0
226,10,3,0,0.00881815204901152,1
227,10,3,1,0.6879478955752867,0
228,10,4,0,0.01588920435093941,1
229,10,4,1,0.697891044503121,0
230,10,5,0,0.022456649279843338,1
231,10,5,1,0.7337399212634161,0
232,10,6,0,-0.004180662970250196,1
233,10,6,1,0.807189850726957,0
234,10,7,0,-0.02064725624759018,1
235,10,7,1,0.823643995204418,0
236,10,8,0,-0.03769744127926256,1
237,10,8,1,0.7858699864113174,0
238,10,9,0,-0.042806643495447654,1
239,10,9,1,0.5739124527091847,0
240,10,10,0,0.0,0
241,10,10,1,0.0,0
