,sum_hand,dealer_hand,usable_ace,values,policy
0,0,0,0,-0.001403263828384694,1
1,0,0,1,0.02347109627402929,1
2,0,1,0,-0.00040309698472632894,1
3,0,1,1,0.024741743445641257,1
4,0,2,0,-0.000189624378549193,1
5,0,2,1,0.025430126839769623,1
6,0,3,0,2.8251867232854215e-05,1
7,0,3,1,0.02614837943880158,1
8,0,4,0,0.0002514944446476214,1
9,0,4,1,0.026768682667075574,1
10,0,5,0,0.0004408654514178898,1
11,0,5,1,0.028973610637100855,1
12,0,6,0,-0.000467987002379738,1
13,0,6,1,0.03308521143658283,1
14,0,7,0,-0.0009059392458044066,1
15,0,7,1,0.031095328482987825,1
16,0,8,0,-0.0013436371204498703,1
17,0,8,1,0.026793947937411418,1
18,0,9,0,-0.0014955784301821638,1
19,0,9,1,0.018567653898826395,1
20,0,10,0,0.0,0
21,0,10,1,0.0,0
22,1,0,0,-0.0008557026428286155,1
23,1,0,1,0.0364576765286352,1
24,1,1,0,0.00019264642821449399,1
25,1,1,1,0.03684708261280861,1
26,1,2,0,0.00040443959203286954,1
27,1,2,1,0.03739575192254983,1
28,1,3,0,0.0006207539607873158,1
29,1,3,1,0.03796810812968004,1
30,1,4,0,0.0008412193148464231,1
31,1,4,1,0.03846214973272163,1
32,1,5,0,0.0010452322904494586,1
33,1,5,1,0.040220898808296345,1
34,1,6,0,0.00015533757681310766,1
35,1,6,1,0.04342296952594983,1
36,1,7,0,-0.0003146679474644158,1
37,1,7,1,0.04116394836363904,1
38,1,8,0,-0.0007838903915137633,1
39,1,8,1,0.03792004295158188,1
40,1,9,0,-0.0009331795712737319,1
41,1,9,1,0.03513384558959783,1
42,1,10,0,0.0,0
43,1,10,1,0.0,0
44,2,0,0,-0.010686971987658726,1
45,2,0,1,0.015078343956870063,1
46,2,1,0,-0.009212516206190303,1
47,2,1,1,0.016386060412287656,1
48,2,2,0,-0.007811394472304733,1
49,2,2,1,0.01685565467645386,1
50,2,3,0,-0.006386919969477334,1
51,2,3,1,0.017344793090093787,1
52,2,4,0,-0.0048767916062285414,1
53,2,4,1,0.017767132316950523,1
54,2,5,0,-0.004314654990632834,1
55,2,5,1,0.01926032981787966,1
56,2,6,0,-0.009605312080861522,1
57,2,6,1,0.021912340148985764,1
58,2,7,0,-0.010111806713302519,1
59,2,7,1,0.019561891756651725,1
60,2,8,0,-0.010621112181697426,1
61,2,8,1,0.01614318304198004,1
62,2,9,0,-0.010792566566430585,1
63,2,9,1,0.012834997649141982,1
64,2,10,0,0.0,0
65,2,10,1,0.0,0
66,3,0,0,-0.015214467632534407,1
67,3,0,1,0.014981158961988634,1
68,3,1,0,-0.011362012185519079,1
69,3,1,1,0.016279862808717245,1
70,3,2,0,-0.00966427350655101,1
71,3,2,1,0.016746397867350982,1
72,3,3,0,-0.007938409344042401,1
73,3,3,1,0.017232350684397497,1
74,3,4,0,-0.0061072059900548654,1
75,3,4,1,0.017651939461605155,1
76,3,5,0,-0.005447024658826867,1
77,3,5,1,0.019135421659450882,1
78,3,6,0,-0.014061096184239893,1
79,3,6,1,0.021770326263448915,1
80,3,7,0,-0.014601212179133393,1
81,3,7,1,0.019436301230633765,1
82,3,8,0,-0.015145570184784575,1
83,3,8,1,0.0160404060324515,1
84,3,9,0,-0.01532654785103731,1
85,3,9,1,0.01275119434945298,1
86,3,10,0,0.0,0
87,3,10,1,0.0,0
88,4,0,0,-0.020246753318422114,1
89,4,0,1,0.014884715837297141,1
90,4,1,0,-0.013495219320572805,1
91,4,1,1,0.016174475873876385,1
92,4,2,0,-0.01150311077349825,1
93,4,2,1,0.016637975079691638,1
94,4,3,0,-0.009478140186539339,1
95,4,3,1,0.01712076661767599,1
96,4,4,0,-0.007328294178685259,1
97,4,4,1,0.01753762594103342,1
98,4,5,0,-0.0065708112506700864,1
99,4,5,1,0.019011466998414692,1
100,4,6,0,-0.019045244686094146,1
101,4,6,1,0.021629396453374177,1
102,4,7,0,-0.019604129492462916,1
103,4,7,1,0.019311669410921283,1
104,4,8,0,-0.02017452522798923,1
105,4,8,1,0.015938413580247605,1
106,4,9,0,-0.02036485042216263,1
107,4,9,1,0.01266803076960893,1
108,4,10,0,0.0,0
109,4,10,1,0.0,0
110,5,0,0,-0.025774841074791357,1
111,5,0,1,0.014789008919664361,1
112,5,1,0,-0.015611964595910053,1
113,5,1,1,0.016069893419454154,1
114,5,2,0,-0.013327712867504496,1
115,5,2,1,0.016530379946899924,1
116,5,3,0,-0.011005897568627736,1
117,5,3,1,0.017010034337723353,1
118,5,4,0,-0.008539826931861212,1
119,5,4,1,0.01742418504275612,1
120,5,5,0,-0.007685664957489322,1
121,5,5,1,0.018888458556165038,1
122,5,6,0,-0.02306098002478527,1
123,5,6,1,0.021489542443376346,1
124,5,7,0,-0.024578911193142906,1
125,5,7,1,0.01918798897914554,1
126,5,8,0,-0.02572927584158421,1
127,5,8,1,0.01583719969638114,1
128,5,9,0,-0.025930762811090302,1
129,5,9,1,0.012585502026252242,1
130,5,10,0,0.0,0
131,5,10,1,0.0,0
132,6,0,0,-0.031885086036443445,1
133,6,0,1,0.014694032589189084,1
134,6,1,0,-0.017751208019706047,1
135,6,1,1,0.01596610930437866,1
136,6,2,0,-0.015177464012943813,1
137,6,2,1,0.016423606150999748,1
138,6,3,0,-0.012561602137158014,1
139,6,3,1,0.016900147342350503,1
140,6,4,0,-0.009781167579883489,1
141,6,4,1,0.017311610105534378,1
142,6,5,0,-0.008846001014864876,1
143,6,5,1,0.018766389109657746,1
144,6,6,0,-0.026596208810336395,1
145,6,6,1,0.02135075602124109,1
146,6,7,0,-0.028296184895188224,1
147,6,7,1,0.019065252672803196,1
148,6,8,0,-0.029898453566458778,1
149,6,8,1,0.015736758437582363,1
150,6,9,0,-0.029981964567170644,1
151,6,9,1,0.012503603273302856,1
152,6,10,0,0.0,0
153,6,10,1,0.0,0
154,7,0,0,-0.03242092020529033,1
155,7,0,1,0.014599781268870106,1
156,7,1,0,-0.01482565647491591,1
157,7,1,1,0.01586311743445641,1
158,7,2,0,-0.011907272259499582,1
159,7,2,1,0.016317647422243852,1
160,7,3,0,-0.008927629067687725,1
161,7,3,1,0.0167910991790034,1
162,7,4,0,-0.005905281899195095,1
163,7,4,1,0.017199894518978447,1
164,7,5,0,-0.0029323636147075035,1
165,7,5,1,0.018645251490986392,1
166,7,6,0,-0.015979783562390073,1
167,7,6,1,0.02121302903744275,1
168,7,7,0,-0.02748481204666336,1
169,7,7,1,0.01894345328482988,1
170,7,8,0,-0.03020224892109962,1
171,7,8,1,0.015637083905949988,1
172,7,9,0,-0.030230555221109123,1
173,7,9,1,0.012422329701673692,1
174,7,10,0,0.0,0
175,7,10,1,0.0,0
176,8,0,0,-0.022365953726620317,1
177,8,0,1,0.014506249424278753,1
178,8,1,0,-0.005556953611082561,1
179,8,1,1,0.12421617434456414,0
180,8,2,0,-0.0027325251238718914,1
181,8,2,1,0.15084301268397696,0
182,8,3,0,0.0001610649204623558,1
183,8,3,1,0.17846883794388013,0
184,8,4,0,0.0030129847027027643,1
185,8,4,1,0.20223786826670753,0
186,8,5,0,0.007020334097406948,1
187,8,5,1,0.28634136106371005,0
188,8,6,0,0.00035641117295572873,1
189,8,6,1,0.4028625211436584,0
190,8,7,0,-0.011701984669343503,1
191,8,7,1,0.10906053284829878,0
192,8,8,0,-0.023905881266080148,1
193,8,8,1,0.015538170248604882,1
194,8,9,0,-0.025507425993702797,1
195,8,9,1,0.012341676538988265,1
196,8,10,0,0.0,0
197,8,10,1,0.0,0
198,9,0,0,-0.0085061084068151,1
199,9,0,1,0.2799831096274029,0
200,9,1,0,0.005484318003191742,1
201,9,1,1,0.3887791743445641,0
202,9,2,0,0.00817490993054522,1
203,9,2,1,0.4069060126839769,0
204,9,3,0,0.010932606727213212,1
205,9,3,1,0.42579383794388015,0
206,9,4,0,0.013668491197743014,1
207,9,4,1,0.44218886826670756,0
208,9,5,0,0.017285383970262747,1
209,9,5,1,0.4988743610637101,0
210,9,6,0,0.011312885704808456,1
211,9,6,1,0.6192845211436582,0
212,9,7,0,0.005701847023838216,1
213,9,7,1,0.5969635328482987,0
214,9,8,0,-0.007113934319440237,1
215,9,8,1,0.2902763947937411,0
216,9,9,0,-0.01556426855494596,1
217,9,9,1,0.06497476538988263,0
218,9,10,0,0.0,0
219,9,10,1,0.0,0
220,10,0,0,-0.012945217957517404,1
221,10,0,1,0.6578171096274028,0
222,10,1,0,-0.0017296195541315928,1
223,10,1,1,0.642461174344564,0
224,10,2,0,0.00047548048792090937,1
225,10,2,1,0.6528150126839769,0
226,10,3,0,0.0027273903091119965,1
227,10,3,1,0.6636648379438801,0
228,10,4,0,0.005022305089232959,1
229,10,4,1,0.6730368682667074,0
230,10,5,0,0.007145603073887781,1
231,10,5,1,0.70685636106371,0
232,10,6,0,-0.001895487841093165,1
233,10,6,1,0.776535521143658,0
234,10,7,0,-0.007064714038203317,1
235,10,7,1,0.7949245328482987,0
236,10,8,0,-0.012450466775232701,1
237,10,8,1,0.7610363947937411,0
238,10,9,0,-0.01396502488140744,1
239,10,9,1,0.5563947653898825,0
240,10,10,0,0.0,0
241,10,10,1,0.0,0
242,11,0,0,0.010759915208461106,1
243,11,0,1,0.9245411096274029,0
244,11,1,0,0.020876572753560713,1
245,11,1,1,0.8844811743445641,0
246,11,2,0,0.022845865103305524,1
247,11,2,1,0.887843012683977,0
248,11,3,0,0.02486095953988123,1
249,11,3,1,0.89138183794388,0
250,11,4,0,0.026887343550771416,1
251,11,4,1,0.8944308682667075,0
252,11,5,0,0.029162603073887794,1
253,11,5,1,0.9057343610637101,0
254,11,6,0,0.021812762266973245,1
255,11,6,1,0.9292345211436585,0
256,11,7,0,0.016790344140818404,1
257,11,7,1,0.9337145328482989,0
258,11,8,0,0.011642855540975059,1
259,11,8,1,0.941855394793741,0
260,11,9,0,0.01068076459697477,1
261,11,9,1,0.9644807653898827,0
262,11,10,0,0.0,0
263,11,10,1,0.0,0
264,12,0,0,-0.315225637960046,1
265,12,0,1,0.0023471096274029295,0
266,12,1,0,-0.29282430969847256,0
267,12,1,1,0.0024741743445641264,0
268,12,2,0,-0.25226896243785496,0
269,12,2,1,0.002543012683976962,0
270,12,3,0,-0.2110601748132767,0
