,sum_hand,dealer_hand,usable_ace,action,q_value
0,0,0,0,0,0.0
1,0,0,0,1,0.0
2,0,0,1,0,0.0
3,0,0,1,1,0.0
4,0,1,0,0,0.0
5,0,1,0,1,0.0
6,0,1,1,0,0.0
7,0,1,1,1,0.0
8,0,2,0,0,0.0
9,0,2,0,1,0.0
10,0,2,1,0,0.0
11,0,2,1,1,0.0
12,0,3,0,0,0.0
13,0,3,0,1,0.0
14,0,3,1,0,0.0
15,0,3,1,1,0.0
16,0,4,0,0,0.0
17,0,4,0,1,0.0
18,0,4,1,0,0.0
19,0,4,1,1,0.0
20,0,5,0,0,0.0
21,0,5,0,1,0.0
22,0,5,1,0,0.0
23,0,5,1,1,0.0
24,0,6,0,0,0.0
25,0,6,0,1,0.0
26,0,6,1,0,0.0
27,0,6,1,1,0.0
28,0,7,0,0,0.0
29,0,7,0,1,0.0
30,0,7,1,0,0.0
31,0,7,1,1,0.0
32,0,8,0,0,0.0
33,0,8,0,1,0.0
34,0,8,1,0,0.0
35,0,8,1,1,0.0
36,0,9,0,0,0.0
37,0,9,0,1,0.0
38,0,9,1,0,0.0
39,0,9,1,1,0.0
40,0,10,0,0,0.0
41,0,10,0,1,0.0
42,0,10,1,0,0.0
43,0,10,1,1,0.0
44,1,0,0,0,0.0
45,1,0,0,1,0.0
46,1,0,1,0,0.0
47,1,0,1,1,0.0
48,1,1,0,0,0.0
49,1,1,0,1,0.0
50,1,1,1,0,0.0
51,1,1,1,1,0.0
52,1,2,0,0,0.0
53,1,2,0,1,0.0
54,1,2,1,0,0.0
55,1,2,1,1,0.0
56,1,3,0,0,0.0
57,1,3,0,1,0.0
58,1,3,1,0,0.0
59,1,3,1,1,0.0
60,1,4,0,0,0.0
61,1,4,0,1,0.0
62,1,4,1,0,0.0
63,1,4,1,1,0.0
64,1,5,0,0,0.0
65,1,5,0,1,0.0
66,1,5,1,0,0.0
67,1,5,1,1,0.0
68,1,6,0,0,0.0
69,1,6,0,1,0.0
70,1,6,1,0,0.0
71,1,6,1,1,0.0
72,1,7,0,0,0.0
73,1,7,0,1,0.0
74,1,7,1,0,0.0
75,1,7,1,1,0.0
76,1,8,0,0,0.0
77,1,8,0,1,0.0
78,1,8,1,0,0.0
79,1,8,1,1,0.0
80,1,9,0,0,0.0
81,1,9,0,1,0.0
82,1,9,1,0,0.0
83,1,9,1,1,0.0
84,1,10,0,0,0.0
85,1,10,0,1,0.0
86,1,10,1,0,0.0
87,1,10,1,1,0.0
88,2,0,0,0,0.0
89,2,0,0,1,0.0
90,2,0,1,0,0.0
91,2,0,1,1,0.0
92,2,1,0,0,0.0
93,2,1,0,1,0.0
94,2,1,1,0,0.0
95,2,1,1,1,0.0
96,2,2,0,0,0.0
97,2,2,0,1,0.0
98,2,2,1,0,0.0
99,2,2,1,1,0.0
100,2,3,0,0,0.0
101,2,3,0,1,0.0
102,2,3,1,0,0.0
103,2,3,1,1,0.0
104,2,4,0,0,0.0
105,2,4,0,1,0.0
106,2,4,1,0,0.0
107,2,4,1,1,0.0
108,2,5,0,0,0.0
109,2,5,0,1,0.0
110,2,5,1,0,0.0
111,2,5,1,1,0.0
112,2,6,0,0,0.0
113,2,6,0,1,0.0
114,2,6,1,0,0.0
115,2,6,1,1,0.0
116,2,7,0,0,0.0
117,2,7,0,1,0.0
118,2,7,1,0,0.0
119,2,7,1,1,0.0
120,2,8,0,0,0.0
121,2,8,0,1,0.0
122,2,8,1,0,0.0
123,2,8,1,1,0.0
124,2,9,0,0,0.0
125,2,9,0,1,0.0
126,2,9,1,0,0.0
127,2,9,1,1,0.0
128,2,10,0,0,0.0
129,2,10,0,1,0.0
130,2,10,1,0,0.0
131,2,10,1,1,0.0
132,3,0,0,0,0.0
133,3,0,0,1,0.0
134,3,0,1,0,0.0
135,3,0,1,1,0.0
136,3,1,0,0,0.0
137,3,1,0,1,0.0
138,3,1,1,0,0.0
139,3,1,1,1,0.0
140,3,2,0,0,0.0
141,3,2,0,1,0.0
142,3,2,1,0,0.0
143,3,2,1,1,0.0
144,3,3,0,0,0.0
145,3,3,0,1,0.0
146,3,3,1,0,0.0
147,3,3,1,1,0.0
148,3,4,0,0,0.0
149,3,4,0,1,0.0
150,3,4,1,0,0.0
151,3,4,1,1,0.0
152,3,5,0,0,0.0
153,3,5,0,1,0.0
154,3,5,1,0,0.0
155,3,5,1,1,0.0
156,3,6,0,0,0.0
157,3,6,0,1,0.0
158,3,6,1,0,0.0
159,3,6,1,1,0.0
160,3,7,0,0,0.0
161,3,7,0,1,0.0
162,3,7,1,0,0.0
163,3,7,1,1,0.0
164,3,8,0,0,0.0
165,3,8,0,1,0.0
166,3,8,1,0,0.0
167,3,8,1,1,0.0
168,3,9,0,0,0.0
169,3,9,0,1,0.0
170,3,9,1,0,0.0
171,3,9,1,1,0.0
172,3,10,0,0,0.0
173,3,10,0,1,0.0
174,3,10,1,0,0.0
175,3,10,1,1,0.0
176,4,0,0,0,0.0
177,4,0,0,1,0.0
178,4,0,1,0,0.0
179,4,0,1,1,0.0
180,4,1,0,0,-0.466779511
181,4,1,0,1,-0.18119472611270324
182,4,1,1,0,0.0
183,4,1,1,1,0.0
184,4,2,0,0,-0.4012864878709
185,4,2,0,1,-0.055742245131296185
186,4,2,1,0,0.0
187,4,2,1,1,0.0
188,4,3,0,0,-0.20753279
189,4,3,0,1,-0.015591373454576713
190,4,3,1,0,0.0
191,4,3,1,1,0.0
192,4,4,0,0,-0.26700801065290003
193,4,4,0,1,-0.0651933764328276
194,4,4,1,0,0.0
195,4,4,1,1,0.0
196,4,5,0,0,-0.17762055713784758
197,4,5,0,1,-0.06330059336067483
198,4,5,1,0,0.0
199,4,5,1,1,0.0
200,4,6,0,0,-0.26173279
201,4,6,0,1,-0.0558329958170457
202,4,6,1,0,0.0
203,4,6,1,1,0.0
204,4,7,0,0,-0.2578051
205,4,7,0,1,-0.08437819581664628
206,4,7,1,0,0.0
207,4,7,1,1,0.0
208,4,8,0,0,-0.20951000000000003
209,4,8,0,1,-0.08631198454051262
210,4,8,1,0,0.0
211,4,8,1,1,0.0
212,4,9,0,0,-0.38381341716710005
213,4,9,0,1,-0.08714714477228777
214,4,9,1,0,0.0
215,4,9,1,1,0.0
216,4,10,0,0,-0.22421094146909504
217,4,10,0,1,-0.12211281814009378
218,4,10,1,0,0.0
219,4,10,1,1,0.0
220,5,0,0,0,0.0
221,5,0,0,1,0.0
222,5,0,1,0,0.0
223,5,0,1,1,0.0
224,5,1,0,0,-0.6513215599000001
225,5,1,0,1,-0.13111329898118904
226,5,1,1,0,0.0
227,5,1,1,1,0.0
228,5,2,0,0,-0.2533178322702045
229,5,2,0,1,-0.057089208871767536
230,5,2,1,0,0.0
231,5,2,1,1,0.0
232,5,3,0,0,-0.26214996735617957
233,5,3,0,1,-0.03425559477696111
234,5,3,1,0,0.0
235,5,3,1,1,0.0
236,5,4,0,0,-0.4249283021607891
237,5,4,0,1,-0.08423125669504011
238,5,4,1,0,0.0
239,5,4,1,1,0.0
240,5,5,0,0,-0.43919514444530233
241,5,5,0,1,-0.08386151573149092
242,5,5,1,0,0.0
243,5,5,1,1,0.0
244,5,6,0,0,-0.2797199751671
245,5,6,0,1,-0.13827411057308014
246,5,6,1,0,0.0
247,5,6,1,1,0.0
248,5,7,0,0,-0.58745977765039
