,x,y,target
0,-1.2827585935592651,-44.025062561035156,-1.0
1,-37.60124969482422,-10.398055076599121,-1.0
2,12.144429206848145,-33.59812927246094,-1.0
3,-47.6588020324707,-17.48716926574707,1.0
4,-10.422602653503418,8.789287567138672,1.0
5,9.612651824951172,-18.35874366760254,1.0
6,-26.73496437072754,0.2466365545988083,-1.0
7,-5.643285751342773,-8.968097686767578,-1.0
8,13.45970630645752,55.91069412231445,-1.0
9,-10.212358474731445,-12.280016899108887,-1.0
10,48.44802474975586,8.48243236541748,-1.0
11,-54.01760482788086,-2.2951877117156982,1.0
12,-69.4394302368164,0.6924800872802734,1.0
13,-54.246028900146484,-18.1496639251709,-1.0
14,57.34978103637695,28.967212677001953,1.0
15,14.955775260925293,-17.97677993774414,1.0
16,-18.87428092956543,-27.637113571166992,1.0
17,-67.74109649658203,-2.123466730117798,-1.0
18,-40.3230094909668,7.587924480438232,-1.0
19,53.47515869140625,-5.911901950836182,-1.0
20,4.564384460449219,-34.18815612792969,-1.0
21,1.7831236124038696,-45.994354248046875,-1.0
22,-26.218111038208008,-53.68720245361328,-1.0
23,-39.34269332885742,6.3328857421875,-1.0
24,13.275201797485352,55.82482147216797,-1.0
25,-22.739599227905273,-18.52294158935547,-1.0
26,14.828201293945312,2.876215934753418,1.0
27,-11.161346435546875,8.225830078125,1.0
28,-24.329132080078125,-1.9227793216705322,-1.0
29,4.948081970214844,63.37470626831055,-1.0
30,-38.33773422241211,-9.61994743347168,-1.0
31,12.31981372833252,60.84974670410156,-1.0
32,-31.26445198059082,-5.406147480010986,-1.0
33,40.8026237487793,43.09039306640625,-1.0
34,-34.70752716064453,11.595431327819824,1.0
35,-59.24505615234375,-6.966944217681885,1.0
36,-34.646881103515625,-53.70136642456055,-1.0
37,45.23017501831055,3.538172721862793,1.0
38,-20.772380828857422,-49.99623107910156,1.0
39,31.941804885864258,7.331328868865967,-1.0
40,12.411270141601562,63.3492317199707,-1.0
41,38.20224380493164,-52.22162628173828,-1.0
42,-20.293058395385742,-15.549994468688965,-1.0
43,-26.531145095825195,-27.017187118530273,-1.0
44,-46.089805603027344,-23.788196563720703,-1.0
45,3.99674916267395,-13.049006462097168,1.0
46,-23.239646911621094,-62.7273063659668,1.0
47,-36.99156188964844,10.906702041625977,-1.0
48,-25.496015548706055,-61.38261795043945,1.0
49,13.558592796325684,59.4266242980957,-1.0
50,-14.216686248779297,-16.44386100769043,-1.0
51,-43.466209411621094,-11.053142547607422,1.0
52,-26.149276733398438,44.1580810546875,-1.0
53,-43.969688415527344,4.964940547943115,1.0
54,55.292171478271484,13.713929176330566,1.0
55,55.86359405517578,-7.242189884185791,-1.0
56,39.2967529296875,-24.30486297607422,1.0
57,-33.88172912597656,17.0546932220459,-1.0
58,38.62981414794922,-52.87689208984375,1.0
59,-29.345823287963867,36.9810676574707,-1.0
60,7.211683750152588,2.391369581222534,1.0
61,-11.068352699279785,-2.4447498321533203,-1.0
62,-30.518455505371094,15.465166091918945,1.0
63,-21.210718154907227,39.63838577270508,1.0
64,17.678281784057617,59.896522521972656,1.0
65,-29.15546226501465,4.260793685913086,-1.0
66,6.470146656036377,60.89219284057617,-1.0
67,12.192971229553223,-14.708005905151367,-1.0
68,3.5177814960479736,-30.650304794311523,1.0
69,-63.43315124511719,-2.6572484970092773,-1.0
70,-58.492225646972656,-14.592571258544922,1.0
71,55.291969299316406,13.713881492614746,-1.0
72,37.418514251708984,-52.88930130004883,-1.0
73,72.1971664428711,-17.010347366333008,-1.0
74,-5.943637371063232,-0.7962639331817627,-1.0
75,49.48326873779297,8.792281150817871,1.0
76,36.75569534301758,23.590951919555664,-1.0
77,-16.78753662109375,-19.787052154541016,-1.0
78,-24.652320861816406,-22.862985610961914,1.0
79,2.4951558113098145,-23.531450271606445,1.0
80,-16.32529067993164,31.874210357666016,1.0
81,22.843666076660156,-7.782220840454102,-1.0
82,7.668308734893799,61.906349182128906,-1.0
83,37.46330261230469,43.59788513183594,1.0
84,-20.86200714111328,-16.238906860351562,-1.0
85,-7.680805206298828,2.2861971855163574,-1.0
86,11.432953834533691,-0.2786679267883301,-1.0
87,-17.796236038208008,31.30124855041504,-1.0
88,-16.341171264648438,75.08646392822266,1.0
89,-10.99911880493164,-2.835007429122925,1.0
90,-26.925487518310547,9.476275444030762,1.0
91,50.45433807373047,11.776542663574219,1.0
92,7.352130889892578,-3.301846742630005,-1.0
93,13.806631088256836,-19.39366340637207,-1.0
94,-24.092721939086914,-15.18203353881836,-1.0
95,49.96613693237305,17.713973999023438,-1.0
96,74.1095962524414,25.48195457458496,1.0
97,-10.73930549621582,-1.0751032829284668,1.0
98,-17.39371109008789,30.195331573486328,1.0
99,-27.20502281188965,-11.978543281555176,-1.0
100,71.67599487304688,-17.616668701171875,1.0
101,-46.49805450439453,-15.84804630279541,1.0
102,-35.088069915771484,11.547588348388672,1.0
103,-48.74269485473633,-17.00674819946289,1.0
104,53.29855728149414,15.594098091125488,-1.0
105,-15.400411605834961,1.9434313774108887,-1.0
106,61.700828552246094,9.996909141540527,-1.0
107,2.931627035140991,70.01677703857422,-1.0
108,-18.433095932006836,71.79812622070312,-1.0
109,-47.89510726928711,-1.7021079063415527,-1.0
110,-7.80391788482666,-12.118285179138184,-1.0
111,-29.57927703857422,-54.587158203125,-1.0
112,-50.01923751831055,-2.419423818588257,-1.0
113,-31.102754592895508,-50.72627639770508,1.0
114,-14.372029304504395,-18.310909271240234,-1.0
115,-17.478212356567383,42.16505432128906,-1.0
116,-20.314624786376953,-27.91864013671875,1.0
117,34.452999114990234,-33.275081634521484,-1.0
118,0.07251892983913422,-23.362300872802734,1.0
119,-46.36366271972656,-6.359858512878418,1.0
120,7.895232677459717,61.89265441894531,-1.0
121,-47.630435943603516,-15.275044441223145,1.0
122,3.5471601486206055,-42.63852310180664,1.0
123,-17.1872501373291,41.89722442626953,1.0
124,-6.748077869415283,30.664710998535156,1.0
125,56.08216857910156,11.51234245300293,-1.0
126,-30.67535972595215,-55.01396179199219,-1.0
127,-3.788969039916992,13.980894088745117,1.0
128,-18.447589874267578,-2.8430237770080566,1.0
129,35.91999435424805,23.823440551757812,-1.0
130,-8.86071491241455,12.261613845825195,-1.0
131,-21.262924194335938,-55.27546310424805,-1.0
132,-17.108938217163086,36.902828216552734,-1.0
133,38.18293762207031,-52.32987594604492,-1.0
134,-25.466787338256836,-62.330204010009766,1.0
135,-27.502290725708008,-10.067370414733887,1.0
136,-4.078352928161621,-29.21114730834961,-1.0
137,-21.05150032043457,29.898021697998047,-1.0
138,75.80020141601562,27.89508056640625,1.0
139,73.22611236572266,24.66988754272461,-1.0
140,20.13709259033203,45.8951416015625,-1.0
141,-43.931148529052734,5.028133869171143,-1.0
142,4.181106090545654,-1.2726808786392212,-1.0
143,-14.927180290222168,-14.558652877807617,-1.0
144,1.8601645231246948,-35.82666778564453,1.0
145,35.01016616821289,-18.97234535217285,-1.0
146,49.80167007446289,5.181539058685303,-1.0
147,-2.994905710220337,4.81586217880249,1.0
148,-5.259267807006836,0.6188656091690063,1.0
149,-5.526919841766357,-18.86371612548828,1.0
150,-25.347166061401367,42.21709060668945,-1.0
151,-29.200435638427734,4.215659141540527,-1.0
152,-14.63818073272705,-28.34200668334961,1.0
153,75.72105407714844,-20.346961975097656,-1.0
154,-25.518314361572266,34.87826156616211,1.0
155,-51.962032318115234,-14.772551536560059,1.0
156,53.8980712890625,6.15221643447876,-1.0
157,-39.49504470825195,0.9954538345336914,-1.0
158,-15.601740837097168,-21.98027801513672,1.0
159,-58.221046447753906,17.87529182434082,1.0
160,-43.3456916809082,-9.204095840454102,-1.0
161,-67.07941436767578,-1.3126052618026733,-1.0
162,-1.4538016319274902,-14.335640907287598,1.0
163,52.12930679321289,18.42098617553711,1.0
164,57.42552185058594,30.50639533996582,-1.0
165,-33.33148956298828,17.376514434814453,-1.0
166,-51.546630859375,-5.285990238189697,1.0
167,9.892992973327637,61.88103103637695,1.0
168,21.647737503051758,-58.179115295410156,1.0
169,-20.011112213134766,75.66911315917969,1.0
170,-11.082723617553711,3.9996602535247803,1.0
171,-18.169448852539062,71.27967834472656,-1.0
172,17.27170753479004,-18.915864944458008,-1.0
173,-13.960421562194824,-25.30455780029297,1.0
174,-35.50718307495117,1.5405073165893555,1.0
175,44.77339172363281,16.50140380859375,-1.0
176,62.47319793701172,28.56097412109375,1.0
177,13.427993774414062,-8.395727157592773,-1.0
178,-20.152299880981445,-58.8187255859375,-1.0
