,x,y,target
0,11.490221977233887,48.60188293457031,-1.0
1,-59.60236358642578,61.2303352355957,-1.0
2,50.36601257324219,-34.75028610229492,1.0
3,-3.123723268508911,55.21194839477539,-1.0
4,-86.34276580810547,4.825159072875977,1.0
5,-37.14299774169922,-67.73271942138672,-1.0
6,-39.62400436401367,-17.472431182861328,1.0
7,-36.946720123291016,-66.13923645019531,-1.0
8,18.283748626708984,18.79612159729004,1.0
9,-40.50772476196289,1.8343722820281982,1.0
10,36.74097442626953,27.346364974975586,1.0
11,-77.00119018554688,10.838166236877441,1.0
12,30.980985641479492,15.452051162719727,-1.0
13,-45.70799255371094,-32.775699615478516,1.0
14,81.16426849365234,-34.22716522216797,-1.0
15,-62.46870040893555,59.0927734375,-1.0
16,-6.349809169769287,-0.21496878564357758,1.0
17,-18.57870101928711,-60.90156936645508,-1.0
18,-76.12541961669922,28.798742294311523,1.0
19,16.235637664794922,0.25051742792129517,1.0
20,-42.59259796142578,35.89017868041992,1.0
21,16.622194290161133,66.21521759033203,-1.0
22,-66.0630874633789,12.703207969665527,1.0
23,19.745098114013672,16.2023983001709,1.0
24,28.368446350097656,53.26593780517578,-1.0
25,51.163360595703125,-28.375186920166016,1.0
26,23.129730224609375,-10.576698303222656,1.0
27,-34.04044723510742,-40.128604888916016,-1.0
28,12.141327857971191,-77.75328826904297,-1.0
29,57.27709197998047,51.978736877441406,-1.0
30,5.328614711761475,-49.856422424316406,-1.0
31,19.397653579711914,30.447757720947266,1.0
32,19.443931579589844,-32.94015884399414,1.0
33,35.638648986816406,31.871225357055664,-1.0
34,-4.182326793670654,-11.842628479003906,1.0
35,31.288793563842773,-82.83619689941406,-1.0
36,19.847919464111328,16.33913230895996,1.0
37,-29.70183563232422,-19.488693237304688,1.0
38,-51.434024810791016,-63.781494140625,-1.0
39,2.760483503341675,-11.2037353515625,1.0
40,-77.46954345703125,9.913738250732422,1.0
41,-28.785369873046875,-7.081589698791504,1.0
42,74.45370483398438,51.9299430847168,-1.0
43,67.1880874633789,-59.86286544799805,-1.0
44,37.896400451660156,-24.931766510009766,1.0
45,0.6436747312545776,4.651343822479248,1.0
46,83.25397491455078,25.4921817779541,-1.0
47,50.91025924682617,-54.72385787963867,1.0
48,11.635178565979004,-77.70973205566406,-1.0
49,-39.49907684326172,-36.030941009521484,-1.0
50,30.040224075317383,58.859771728515625,-1.0
51,19.18336296081543,-69.08698272705078,1.0
52,8.663773536682129,41.28778839111328,-1.0
53,-0.011614418588578701,-68.78654479980469,-1.0
54,38.65055465698242,24.75403594970703,1.0
55,-58.24955368041992,-34.00054168701172,1.0
56,23.996578216552734,87.68694305419922,-1.0
57,81.2140121459961,-33.480384826660156,-1.0
58,-29.995681762695312,-23.82247543334961,1.0
59,37.68836975097656,66.32923889160156,-1.0
60,-8.076360702514648,26.483659744262695,-1.0
61,8.706713676452637,-37.217979431152344,1.0
62,52.62925720214844,48.93446731567383,-1.0
63,-64.74786376953125,-6.456849098205566,1.0
64,9.17007064819336,45.24421310424805,-1.0
65,-69.08463287353516,31.34236717224121,-1.0
66,-28.388811111450195,26.5325870513916,-1.0
67,-21.941688537597656,-49.35414123535156,-1.0
68,18.261444091796875,50.88178634643555,-1.0
69,34.882999420166016,-15.82179069519043,1.0
70,-8.132121086120605,25.165266036987305,-1.0
71,25.24510383605957,-62.57378387451172,-1.0
72,13.23208999633789,-92.2845458984375,-1.0
73,44.288631439208984,-13.500192642211914,1.0
74,-28.41673469543457,-21.481136322021484,1.0
75,39.586971282958984,-72.9808578491211,-1.0
76,31.31394386291504,46.403785705566406,-1.0
77,-57.81351089477539,21.696640014648438,1.0
78,72.14704895019531,23.1679630279541,-1.0
79,32.96378707885742,-3.9011027812957764,1.0
80,-2.7423160076141357,39.31985092163086,-1.0
81,-48.592735290527344,-82.40023040771484,-1.0
82,-65.61750030517578,29.178728103637695,1.0
83,-10.469972610473633,-49.68056106567383,-1.0
84,0.7365573644638062,-28.456485748291016,-1.0
85,62.909996032714844,64.81361389160156,-1.0
86,-28.45260238647461,-3.4156336784362793,1.0
87,50.26571273803711,-28.431852340698242,1.0
88,-13.686461448669434,29.288217544555664,-1.0
89,60.455074310302734,-62.076202392578125,-1.0
90,12.209564208984375,-13.315471649169922,1.0
91,-24.77068328857422,-29.16010093688965,1.0
92,-22.09119987487793,-5.571994304656982,1.0
93,49.9405632019043,42.812530517578125,-1.0
94,-7.31419038772583,62.946895599365234,-1.0
95,68.45710754394531,-13.622313499450684,1.0
96,-65.0760498046875,12.878684997558594,1.0
97,27.89619255065918,-27.374692916870117,1.0
98,-9.986821174621582,26.622642517089844,-1.0
99,-8.971176147460938,62.952903747558594,-1.0
100,45.81169509887695,32.00021743774414,-1.0
101,-36.033607482910156,43.70723342895508,1.0
102,6.6713385581970215,52.037193298339844,1.0
103,44.83372497558594,-63.182464599609375,-1.0
104,16.82749366760254,-4.223182201385498,1.0
105,-17.384334564208984,0.42049217224121094,1.0
106,54.219688415527344,33.898380279541016,-1.0
107,-8.24390697479248,-47.16981506347656,1.0
108,-22.899255752563477,2.6626269817352295,-1.0
109,-39.02192306518555,22.327730178833008,1.0
110,41.19221878051758,7.402002811431885,1.0
111,84.7450942993164,0.9885345697402954,-1.0
112,-10.626507759094238,-28.650056838989258,-1.0
113,-61.54877471923828,56.43609619140625,-1.0
114,-11.049741744995117,11.53669548034668,-1.0
115,19.1892032623291,-39.48952102661133,1.0
116,9.157855033874512,-36.78462219238281,1.0
117,10.731407165527344,83.21260070800781,-1.0
118,-3.661757230758667,53.723812103271484,-1.0
119,-26.411903381347656,-83.80331420898438,-1.0
120,14.35427474975586,-50.28575897216797,1.0
121,-46.878543853759766,-27.282121658325195,1.0
122,-36.60411071777344,-0.3845725655555725,1.0
123,-39.263492584228516,1.0373555421829224,1.0
124,8.603372573852539,41.750083923339844,-1.0
125,18.514188766479492,-53.365028381347656,1.0
126,-9.653510093688965,28.647789001464844,-1.0
127,-1.8922048807144165,-81.94013214111328,-1.0
128,37.42587661743164,8.025552749633789,1.0
129,13.174093246459961,87.06719207763672,-1.0
130,21.394506454467773,30.071447372436523,1.0
131,-39.971092224121094,66.16927337646484,-1.0
132,-3.965745687484741,-83.77450561523438,-1.0
133,37.50734329223633,66.455810546875,1.0
134,44.609317779541016,-3.5393853187561035,1.0
135,-25.475658416748047,12.754420280456543,1.0
136,-17.800077438354492,-4.6714348793029785,1.0
137,-68.32925415039062,-48.58177185058594,-1.0
138,12.390064239501953,29.74915313720703,1.0
