,sum_hand,dealer_hand,usable_ace,values
0,0,0,0,-0.012967139323973257
1,0,0,1,0.07924407260810198
2,0,1,0,-0.0034674201847974514
3,0,1,1,0.0832414463254438
4,0,2,0,-0.0014513932913063268
5,0,2,1,0.08553985079699591
6,0,3,0,0.0006064394378698224
7,0,3,1,0.08793773938006375
8,0,4,0,0.0027130775202548947
9,0,4,1,0.09000858469594904
10,0,5,0,0.004528671050523443
11,0,5,1,0.09738082745106967
12,0,6,0,-0.003691248567312069
13,0,6,1,0.11104809117842515
14,0,7,0,-0.008100759683379437
15,0,7,1,0.10408833967455625
16,0,8,0,-0.012460857248100561
17,0,8,1,0.08993283987938101
18,0,9,0,-0.014026708102902567
19,0,9,1,0.06328126562130179
20,0,10,0,0.0
21,0,10,1,0.0
22,1,0,0,-0.007851691614019123
23,1,0,1,0.1168332545270824
24,1,1,0,0.0019063087250796556
25,1,1,1,0.11820093834319528
26,1,2,0,0.003886061399180703
27,1,2,1,0.12006443130723717
28,1,3,0,0.005908220709148842
29,1,3,1,0.1220081886349568
30,1,4,0,0.007967891752844791
31,1,4,1,0.12368606200091037
32,1,5,0,0.009893660685935371
33,1,5,1,0.12967042764087394
34,1,6,0,0.0019277558621546892
35,1,6,1,0.1405183095771507
36,1,7,0,-0.0026950005329295194
37,1,7,1,0.1328348781656805
38,1,8,0,-0.007256656785126574
39,1,8,1,0.12192654649977246
40,1,9,0,-0.008772739016350974
41,1,9,1,0.11159680153846158
42,1,10,0,0.0
43,1,10,1,0.0
44,2,0,0,-0.03937528438289977
45,2,0,1,0.052327457128812024
46,2,1,0,-0.028674819637687757
47,2,1,1,0.056423240591715995
48,2,2,0,-0.023498752212562587
49,2,2,1,0.058037890536185716
50,2,3,0,-0.018231878786982254
51,2,3,1,0.05971991591442878
52,2,4,0,-0.012689670002730998
53,2,4,1,0.061172255732362325
54,2,5,0,-0.01005728959581247
55,2,5,1,0.06632462286117435
56,2,6,0,-0.029162861779524533
57,2,6,1,0.07545961855439237
58,2,7,0,-0.034027579950667006
59,2,7,1,0.06758741147928997
60,2,8,0,-0.03885603021984525
61,2,8,1,0.05623370035275377
62,2,9,0,-0.040542441240327735
63,2,9,1,0.04435997059171599
64,2,10,0,0.0
65,2,10,1,0.0
66,3,0,0,-0.05162084855110117
67,3,0,1,0.05168866041329087
68,3,1,0,-0.03452282959171598
69,3,1,1,0.05573251407692309
70,3,2,0,-0.028566258942193903
71,3,2,1,0.05732701309922622
72,3,3,0,-0.022506482669549393
73,3,3,1,0.05898807453208923
74,3,4,0,-0.016118141456531634
75,3,4,1,0.06042231630450616
76,3,5,0,-0.013247536309512973
77,3,5,1,0.06551238772735549
78,3,6,0,-0.040983067497741686
79,3,6,1,0.0745368588202094
80,3,7,0,-0.0460563686857253
81,3,7,1,0.06679621269230772
82,3,8,0,-0.05109772941948813
83,3,8,1,0.05558512735548477
84,3,9,0,-0.05283741492608804
85,3,9,1,0.043785760473372785
86,3,10,0,0.0
87,3,10,1,0.0
88,4,0,0,-0.06493396503875916
89,4,0,1,0.0510726643805189
90,4,1,0,-0.04024370439053254
91,4,1,1,0.0550667357218935
92,4,2,0,-0.03352423153436505
93,4,2,1,0.05664179899635868
94,4,3,0,-0.026689436983614024
95,4,3,1,0.05828264141101503
96,4,4,0,-0.019474012945835232
97,4,4,1,0.059699428332726456
98,4,5,0,-0.016370898271734182
99,4,5,1,0.06472962223941739
100,4,6,0,-0.053971055376702506
101,4,6,1,0.07364746114383253
102,4,7,0,-0.0591548863594062
103,4,7,1,0.06603478180473375
104,4,8,0,-0.06439807560670147
105,4,8,1,0.05496095058488851
106,4,9,0,-0.06618596407279159
107,4,9,1,0.043230971183431964
108,4,10,0,0.0
109,4,10,1,0.0
110,5,0,0,-0.07923513645418581
111,5,0,1,0.050479469030496146
112,5,1,0,-0.04583267332954028
113,5,1,1,0.05442590552662724
114,5,2,0,-0.03836730948748293
115,5,2,1,0.055982248227583076
116,5,3,0,-0.030774759809740565
117,5,3,1,0.0576036165512062
118,5,4,0,-0.02275087702776514
119,5,4,1,0.05900359181702322
120,5,5,0,-0.01941764839144288
121,5,5,1,0.06397632639736005
122,5,6,0,-0.06633883022432689
123,5,6,1,0.07279142552526174
124,5,7,0,-0.07352623653702604
125,5,7,1,0.06530311881656807
126,5,8,0,-0.07888260937593222
127,5,8,1,0.054361170040964975
128,5,9,0,-0.08074429853842655
129,5,9,1,0.0426956027218935
130,5,10,0,0.0
131,5,10,1,0.0
132,6,0,0,-0.09519584851654354
133,6,0,1,0.049909074363222596
134,6,1,0,-0.05161256337323623
135,6,1,1,0.05381002349112427
136,6,2,0,-0.043421693610832965
137,6,2,1,0.05534836079289942
138,6,3,0,-0.035093005089667735
139,6,3,1,0.056950999952662736
140,6,4,0,-0.026273960008648164
141,6,4,1,0.05833480675739646
142,6,5,0,-0.02284570745926263
143,6,5,1,0.06325250020118343
144,6,6,0,-0.0762884095344701
145,6,6,1,0.07196875196449706
146,6,7,0,-0.08351536756314558
147,6,7,1,0.06460122372781066
148,6,8,0,-0.09066842005034839
149,6,8,1,0.053785785723714175
150,6,9,0,-0.09194333697615631
151,6,9,1,0.04217965508875741
152,6,10,0,0.0
153,6,10,1,0.0
154,7,0,0,-0.09694773236693395
155,7,0,1,0.049361480378698246
156,7,1,0,-0.04287970333955394
157,7,1,1,0.05321908961538463
158,7,2,0,-0.03379844123350024
159,7,2,1,0.0547401366923077
160,7,3,0,-0.024525560065999093
161,7,3,1,0.05632479161538463
162,7,4,0,-0.01512488492717342
163,7,4,1,0.057693073153846156
164,7,5,0,-0.005797725512061902
165,7,5,1,0.06255799938461538
166,7,6,0,-0.04487148535128322
167,7,6,1,0.07117944046153848
168,7,7,0,-0.08086102337358637
169,7,7,1,0.06392909653846156
170,7,8,0,-0.09048793355666819
171,7,8,1,0.053234797633136106
172,7,9,0,-0.09151019897860722
173,7,9,1,0.041683128284023686
174,7,10,0,0.0
175,7,10,1,0.0
176,8,0,0,-0.06664322048237108
177,8,0,1,0.04883668707692309
178,8,1,0,-0.015346916360946745
179,8,1,1,0.14567498500591716
180,8,2,0,-0.006674127000000002
181,8,2,1,0.172893339556213
182,8,3,0,0.002210837343195267
183,8,3,1,0.20113628039644973
184,8,4,0,0.010971453142011837
185,8,4,1,0.225438258147929
186,8,5,0,0.02323234586982249
187,8,5,1,0.31144682377514793
188,8,6,0,0.003572861378488151
189,8,6,1,0.43147676658579887
190,8,7,0,-0.033796511578271085
191,8,7,1,0.13587789692307695
192,8,8,0,-0.07150299692675327
193,8,8,1,0.05270820576923079
194,8,9,0,-0.07685322857217886
195,8,9,1,0.041206022307692325
196,8,10,0,0.0
197,8,10,1,0.0
198,9,0,0,-0.02446373717131754
199,9,0,1,0.3005228416213018
200,9,1,0,0.017858717307692316
201,9,1,1,0.4102379850059172
202,9,2,0,0.02602790359171598
203,9,2,1,0.428956339556213
204,9,3,0,0.03440092858579882
205,9,3,1,0.4484612803964497
206,9,4,0,0.04270717982840238
207,9,4,1,0.46538925814792903
208,9,5,0,0.0536985057514793
209,9,5,1,0.523979823775148
210,9,6,0,0.036510624858898506
211,9,6,1,0.6478987665857988
212,9,7,0,0.01873795529767866
213,9,7,1,0.6237808969230769
214,9,8,0,-0.020542882114036626
215,9,8,1,0.3135760567218935
216,9,9,0,-0.046363516814537334
217,9,9,1,0.08139254984615385
218,9,10,0,0.0
219,9,10,1,0.0
220,10,0,0,-0.03828347756468612
221,10,0,1,0.6783568416213018
