,sum_hand,dealer_hand,usable_ace,values
0,0,0,0,-0.08203076378352414
1,0,0,1,0.5373695757349682
2,0,1,0,0.028401166995461708
3,0,1,1,0.5657438843965493
4,0,2,0,0.05407858499849372
5,0,2,1,0.5811391460965792
6,0,3,0,0.08295616226972602
7,0,3,1,0.5971967768000231
8,0,4,0,0.11218437515187514
9,0,4,1,0.6110637327270979
10,0,5,0,0.14228197194863246
11,0,5,1,0.6604961980890689
12,0,6,0,0.0691977950938493
13,0,6,1,0.7511733559275019
14,0,7,0,0.002971165050056568
15,0,7,1,0.6995771022664314
16,0,8,0,-0.07282832014828167
17,0,8,1,0.6019172243266121
18,0,9,0,-0.11573632148385223
19,0,9,1,0.4377784868443665
20,0,10,0,0.0
21,0,10,1,0.0
22,1,0,0,-0.04429198902774598
23,1,0,1,0.6306643467276466
24,1,1,0,0.06589472461551531
25,1,1,1,0.6520650633067628
26,1,2,0,0.09177147861080774
27,1,2,1,0.6662474917188809
28,1,3,0,0.1201147434885843
29,1,3,1,0.6810388217127384
30,1,4,0,0.14872493782733862
31,1,4,1,0.6938101903121054
32,1,5,0,0.17931864553948554
33,1,5,1,0.7393689330899951
34,1,6,0,0.10813764190768776
35,1,6,1,0.8222455094512044
36,1,7,0,0.04153769443406489
37,1,7,1,0.7691333331827892
38,1,8,0,-0.03457112516861608
39,1,8,1,0.6804709759098642
40,1,9,0,-0.07674777251898349
41,1,9,1,0.5592157685213661
42,1,10,0,0.0
43,1,10,1,0.0
44,2,0,0,-0.1416882661612553
45,2,0,1,0.4583217558847693
46,2,1,0,-0.029950646771734524
47,2,1,1,0.4867682707996428
48,2,2,0,-0.0034806222456953972
49,2,2,1,0.5002605797407267
50,2,3,0,0.03215653103801328
51,2,3,1,0.5143265527877251
52,2,4,0,0.06869270738256583
53,2,4,1,0.5264728598196646
54,2,5,0,0.09955555557987686
55,2,5,1,0.5697283096938399
56,2,6,0,0.011478411562672708
57,2,6,1,0.647933650160467
58,2,7,0,-0.05571654454192574
59,2,7,1,0.5947274041362773
60,2,8,0,-0.13260626407059314
61,2,8,1,0.5052440401145076
62,2,9,0,-0.1756139046405218
63,2,9,1,0.3794245056775096
64,2,10,0,0.0
65,2,10,1,0.0
66,3,0,0,-0.16611029596850624
67,3,0,1,0.4563514890672483
68,3,1,0,-0.0480237105032728
69,3,1,1,0.484446376128683
70,3,2,0,-0.015041497548374633
71,3,2,1,0.49786126710474643
72,3,3,0,0.022149594502260367
73,3,3,1,0.511846888287112
74,3,4,0,0.0603540220372446
75,3,4,1,0.5239238465007262
76,3,5,0,0.09154986087548095
77,3,5,1,0.566937018975473
78,3,6,0,-0.012263981167058192
79,3,6,1,0.6447573754488083
80,3,7,0,-0.07981026272424724
81,3,7,1,0.5922762538584296
82,3,8,0,-0.15708705688445046
83,3,8,1,0.5035100038343087
84,3,9,0,-0.20009404833932531
85,3,9,1,0.37746871607547816
86,3,10,0,0.0
87,3,10,1,0.0
88,4,0,0,-0.19141895779360033
89,4,0,1,0.45449530830629215
90,4,1,0,-0.06046798119390032
91,4,1,1,0.4822590402338385
92,4,2,0,-0.025968310655288297
93,4,2,1,0.4956010003005005
94,4,3,0,0.012692010073196026
95,4,3,1,0.5095109267154706
96,4,4,0,0.052473897269497694
97,4,4,1,0.5215225554844498
98,4,5,0,0.08398254300962468
99,4,5,1,0.5643075107561542
100,4,6,0,-0.037130722408357096
101,4,6,1,0.6417651776732513
102,4,7,0,-0.10489718479259091
103,4,7,1,0.5899671453788223
104,4,8,0,-0.18246542521100506
105,4,8,1,0.5018763332018411
106,4,9,0,-0.22544560080979623
107,4,9,1,0.37562621310338806
108,4,10,0,0.0
109,4,10,1,0.0
110,5,0,0,-0.21728033216672904
111,5,0,1,0.4527465839699651
112,5,1,0,-0.07210350980660322
113,5,1,1,0.4801984671799554
114,5,2,0,-0.036168493036390546
115,5,2,1,0.4934717234545536
116,5,3,0,0.003883506691857411
117,5,3,1,0.5073103424119288
118,5,4,0,0.04515566297427702
119,5,4,1,0.5192604282662913
120,5,5,0,0.0770122924754126
121,5,5,1,0.561830413595521
122,5,6,0,-0.061811565631259474
123,5,6,1,0.6389463925752573
124,5,7,0,-0.13042143630856737
125,5,7,1,0.5877918504130989
126,5,8,0,-0.20824498122475804
127,5,8,1,0.5003371926053298
128,5,9,0,-0.2511376763774486
129,5,9,1,0.3738904149630482
130,5,10,0,0.0
131,5,10,1,0.0
132,6,0,0,-0.2452985178126933
133,6,0,1,0.45109907148876316
134,6,1,0,-0.08513940607035694
135,6,1,1,0.4782573149341593
136,6,2,0,-0.047881708969166215
137,6,2,1,0.4914658497215893
138,6,3,0,-0.0065533805474917994
139,6,3,1,0.50523729444306
140,6,4,0,0.03615160182091598
141,6,4,1,0.5171294046187062
142,6,5,0,0.0674568224249351
143,6,5,1,0.5594969014432415
144,6,6,0,-0.09953055705464248
145,6,6,1,0.6362909767787314
146,6,7,0,-0.16051370769242548
147,6,7,1,0.58574262016491
148,6,8,0,-0.23795989308824597
149,6,8,1,0.49888708584298513
150,6,9,0,-0.2811581199757544
151,6,9,1,0.3722551214830057
152,6,10,0,0.0
153,6,10,1,0.0
154,7,0,0,-0.2625489522414188
155,7,0,1,0.44954688947604793
156,7,1,0,-0.06228636823344844
157,7,1,1,0.47642866928292876
158,7,2,0,-0.023209113233130345
159,7,2,1,0.4895762343300347
160,7,3,0,0.020010783124338086
161,7,3,1,0.5032843987440435
162,7,4,0,0.0636662359687804
163,7,4,1,0.5151218939517025
164,7,5,0,0.10960740688576161
165,7,5,1,0.5572986622096233
166,7,6,0,-0.019168900849252407
167,7,6,1,0.6337894720918279
168,7,7,0,-0.15826862543290848
169,7,7,1,0.5838121578148301
170,7,8,0,-0.24030692656451633
171,7,8,1,0.4975208369698176
172,7,9,0,-0.2798271966365054
173,7,9,1,0.3707144923176208
174,7,10,0,0.0
175,7,10,1,0.0
176,8,0,0,-0.18318609783915188
177,8,0,1,0.4480844991599603
178,8,1,0,0.007592315029390346
179,8,1,1,0.5684657368962671
180,8,2,0,0.045109225315470375
181,8,2,1,0.6071808155096596
182,8,3,0,0.08675887505559632
183,8,3,1,0.6474149585777238
184,8,4,0,0.12818960245960134
185,8,4,1,0.6820722055136573
186,8,5,0,0.1810645626089619
187,8,5,1,0.8050310087762409
188,8,6,0,0.10371861075085126
189,8,6,1,0.9927078746035454
190,8,7,0,-0.03794550549488337
191,8,7,1,0.6584063443003512
192,8,8,0,-0.19122167125483958
193,8,8,1,0.4962335723003559
194,8,9,0,-0.23988902093321263
195,8,9,1,0.36926302645133574
196,8,10,0,0.0
197,8,10,1,0.0
198,9,0,0,-0.07025492803558483
199,9,0,1,0.7019719954754702
200,9,1,0,0.09538407691045554
201,9,1,1,0.8330287368962671
202,9,2,0,0.1312646998604113
203,9,2,1,0.8632438155096596
204,9,3,0,0.17119673963283766
205,9,3,1,0.8947399585777238
206,9,4,0,0.2110609799572811
207,9,4,1,0.9220232055136574
208,9,5,0,0.26015890527216046
209,9,5,1,1.0175640087762408
210,9,6,0,0.18996219133608647
211,9,6,1,1.2091298746035455
212,9,7,0,0.1014608717259376
213,9,7,1,1.1463093443003511
214,9,8,0,-0.054862341999062605
215,9,8,1,0.7629319184200002
216,9,9,0,-0.15758643268183176
217,9,9,1,0.4088034318546556
218,9,10,0,0.0
219,9,10,1,0.0
220,10,0,0,-0.11391441165669527
221,10,0,1,1.0798059954754702
222,10,1,0,0.027495443734735777
223,10,1,1,1.0867107368962672
224,10,2,0,0.05892878505623982
225,10,2,1,1.1091528155096597
226,10,3,0,0.09428607781954637
227,10,3,1,1.1326109585777238
228,10,4,0,0.13010003082774182
229,10,4,1,1.1528712055136574
230,10,5,0,0.16653035562766677
231,10,5,1,1.2255460087762409
232,10,6,0,0.07287238146717386
233,10,6,1,1.3663808746035455
234,10,7,0,-0.010658813869388785
235,10,7,1,1.3442703443003512
236,10,8,0,-0.1058958763020526
237,10,8,1,1.2336919184200001
238,10,9,0,-0.15267774679448626
239,10,9,1,0.9002234318546556
240,10,10,0,0.0
241,10,10,1,0.0
242,11,0,0,0.07555549212644486
243,11,0,1,1.3465299954754701
244,11,1,0,0.20670975777795092
245,11,1,1,1.328730736896267
246,11,2,0,0.23789186197931678
247,11,2,1,1.3441808155096595
248,11,3,0,0.27135463166570023
249,11,3,1,1.3603279585777237
250,11,4,0,0.30502033852004956
251,11,4,1,1.3742652055136575
252,11,5,0,0.34266635562766673
253,11,5,1,1.4244240087762408
254,11,6,0,0.2593369811755547
255,11,6,1,1.5190798746035454
256,11,7,0,0.17836643544984285
257,11,7,1,1.4830603443003512
258,11,8,0,0.08665633238710975
259,11,8,1,1.4145109184200002
260,11,9,0,0.0449413093626837
261,11,9,1,1.3083094318546555
262,11,10,0,0.0
263,11,10,1,0.0
264,12,0,0,-0.3799957805046571
265,12,0,1,0.42433599547547013
266,12,1,0,-0.24579713452974142
267,12,1,1,0.4467237368962671
268,12,2,0,-0.21187461920614184
269,12,2,1,0.45888081550965965
270,12,3,0,-0.14779896394581574
271,12,3,1,0.47156095857772373
272,12,4,0,-0.0807515127984044
273,12,4,1,0.48251120551365734
274,12,5,0,-0.04354375133657279
275,12,5,1,0.5215870087762409
276,12,6,0,-0.20039581380129734
277,12,6,1,0.5931538746035454
278,12,7,0,-0.28062595360922815
279,12,7,1,0.5524553443003511
280,12,8,0,-0.37208023642882204
281,12,8,1,0.4753349184200002
282,12,9,0,-0.4174264868839913
283,12,9,1,0.3456854318546556
284,12,10,0,0.0
285,12,10,1,0.0
286,13,0,0,-0.43152640359211336
287,13,0,1,0.42433599547547013
288,13,1,0,-0.2726749913426645
289,13,1,1,0.4467237368962671
290,13,2,0,-0.21187461920614184
291,13,2,1,0.45888081550965965
292,13,3,0,-0.14779896394581574
293,13,3,1,0.47156095857772373
294,13,4,0,-0.0807515127984044
295,13,4,1,0.48251120551365734
296,13,5,0,-0.04354375133657279
297,13,5,1,0.5215870087762409
298,13,6,0,-0.25522443368641357
299,13,6,1,0.5931538746035454
300,13,7,0,-0.33394086047473753
301,13,7,1,0.5524553443003511
302,13,8,0,-0.4236577486866238
303,13,8,1,0.4753349184200002
304,13,9,0,-0.4683443321657314
305,13,9,1,0.3456854318546556
306,13,10,0,0.0
307,13,10,1,0.0
308,14,0,0,-0.4802367110021051
309,14,0,1,0.42433599547547013
310,14,1,0,-0.2726749913426645
311,14,1,1,0.4467237368962671
312,14,2,0,-0.21187461920614184
313,14,2,1,0.45888081550965965
314,14,3,0,-0.14779896394581574
315,14,3,1,0.47156095857772373
316,14,4,0,-0.0807515127984044
317,14,4,1,0.48251120551365734
318,14,5,0,-0.04354375133657279
319,14,5,1,0.5215870087762409
320,14,6,0,-0.3071195624472694
321,14,6,1,0.5931538746035454
322,14,7,0,-0.3843538104484604
323,14,7,1,0.5524553443003511
324,14,8,0,-0.47242446599394233
325,14,8,1,0.4753349184200002
326,14,9,0,-0.5164901496723409
327,14,9,1,0.3456854318546556
328,14,10,0,0.0
329,14,10,1,0.0
330,15,0,0,-0.5260235930866531
331,15,0,1,0.42433599547547013
332,15,1,0,-0.2726749913426645
