,sum_hand,dealer_hand,usable_ace,values
0,0,0,0,-0.05310531065685469
1,0,0,1,0.22881271293203245
2,0,1,0,-0.00861921750937463
3,0,1,1,0.24029946668686472
4,0,2,0,0.0012792644929727082
5,0,2,1,0.24687128790644977
6,0,3,0,0.011737745561356167
7,0,3,1,0.2537265255480769
8,0,4,0,0.022403987935522982
9,0,4,1,0.25964663112439174
10,0,5,0,0.03217779834062832
11,0,5,1,0.2807087062933651
12,0,6,0,-0.0030993948020849008
13,0,6,1,0.31959199495514173
14,0,7,0,-0.026649161648748504
15,0,7,1,0.298366526912013
16,0,8,0,-0.05138550783593685
17,0,8,1,0.2575705793308431
18,0,9,0,-0.06181632099684073
19,0,9,1,0.1850413138603642
20,0,10,0,0.0
21,0,10,1,0.0
22,1,0,0,-0.032041647110641065
23,1,0,1,0.30061993163800477
24,1,1,0,0.012809053201432424
25,1,1,1,0.30685750571063297
26,1,2,0,0.02260976307015965
27,1,2,1,0.31252932805551575
28,1,3,0,0.032823515810131244
29,1,3,1,0.31844485498616504
30,1,4,0,0.04319824244443805
31,1,4,1,0.3235518944201459
32,1,5,0,0.053313750973870075
33,1,5,1,0.34173947963601287
34,1,6,0,0.01918518509405433
35,1,6,1,0.3748198257469336
36,1,7,0,-0.004820793229526319
37,1,7,1,0.3523491459397154
38,1,8,0,-0.03000542080861242
39,1,8,1,0.3182359777314178
40,1,9,0,-0.04011062055740061
41,1,9,1,0.2781368955877945
42,1,10,0,0.0
43,1,10,1,0.0
44,2,0,0,-0.10100165345759524
45,2,0,1,0.17122185926555017
46,2,1,0,-0.05516280961103058
47,2,1,1,0.18280227924381634
48,2,2,0,-0.04135137228848721
49,2,2,1,0.18795819175098455
50,2,3,0,-0.025426530441339364
51,2,3,1,0.19333136757239197
52,2,4,0,-0.008873058065243255
53,2,4,1,0.19797104170192623
54,2,5,0,0.0018252224418616042
55,2,5,1,0.2144354334003161
56,2,6,0,-0.04882210127269364
57,2,6,1,0.24400681756303233
58,2,7,0,-0.07340171970568858
59,2,7,1,0.22136079080095672
60,2,8,0,-0.0992986554521683
61,2,8,1,0.186561338869898
62,2,9,0,-0.10995633989964332
63,2,9,1,0.14324255647382164
64,2,10,0,0.0
65,2,10,1,0.0
66,3,0,0,-0.12158077930270333
67,3,0,1,0.16959245173638138
68,3,1,0,-0.06667672585740972
69,3,1,1,0.18095983347743863
70,3,2,0,-0.05032190993780269
71,3,2,1,0.18605852312575238
72,3,3,0,-0.03309374344109676
73,3,3,1,0.19137223455419836
74,3,4,0,-0.01514500875375564
75,3,4,1,0.1959605799578317
76,3,5,0,-0.004113915439760107
77,3,5,1,0.21224489720144538
78,3,6,0,-0.06849734346859934
79,3,6,1,0.2415185980021447
80,3,7,0,-0.09350164897352652
81,3,7,1,0.21932395433839535
82,3,8,0,-0.11988531235018182
83,3,8,1,0.18500417165026173
84,3,9,0,-0.13062704540345085
85,3,9,1,0.1417093343369685
86,3,10,0,0.0
87,3,10,1,0.0
88,4,0,0,-0.143273232387484
89,4,0,1,0.1680400562983751
90,4,1,0,-0.07651678005309558
91,4,1,1,0.1792021921564134
92,4,2,0,-0.0589096897877059
93,4,2,1,0.18424626791250667
94,4,3,0,-0.040434515059461766
95,4,3,1,0.18950322642487424
96,4,4,0,-0.02115070345895383
97,4,4,1,0.19404258363335772
98,4,5,0,-0.009802482517268124
99,4,5,1,0.21015497195932822
100,4,6,0,-0.08938429808958176
101,4,6,1,0.23914468589818041
102,4,7,0,-0.11477238769749316
103,4,7,1,0.2173812058085956
104,4,8,0,-0.14158939558668182
105,4,8,1,0.18352157187804963
106,4,9,0,-0.15239701673621026
107,4,9,1,0.14024783845553535
108,4,10,0,0.0
109,4,10,1,0.0
110,5,0,0,-0.16583573293358903
111,5,0,1,0.16656149820760227
112,5,1,0,-0.08588135123558652
113,5,1,1,0.1775255040577324
114,5,2,0,-0.06707554366877297
115,5,2,1,0.18251745325881866
116,5,3,0,-0.04740619538836178
117,5,3,1,0.18772024386872282
118,5,4,0,-0.026845524180853918
119,5,4,1,0.19221284424226714
120,5,5,0,-0.015171808247748109
121,5,5,1,0.20816105133535887
122,5,6,0,-0.11156815951740992
123,5,6,1,0.23687984330494202
124,5,7,0,-0.13714259740608586
125,5,7,1,0.21552818285338413
126,5,8,0,-0.164156849487669
127,5,8,1,0.1821104452022494
128,5,9,0,-0.17518020834092213
129,5,9,1,0.13885516967720773
130,5,10,0,0.0
131,5,10,1,0.0
132,6,0,0,-0.19097009525848382
133,6,0,1,0.16515366279497365
134,6,1,0,-0.09603739404497764
135,6,1,1,0.1759259772142163
136,6,2,0,-0.07610231412201007
137,6,2,1,0.18086816754223642
138,6,3,0,-0.05531145331467088
139,6,3,1,0.1860192508364018
140,6,4,0,-0.03351365378254453
141,6,4,1,0.1904672183206567
142,6,5,0,-0.022034412716162393
143,6,5,1,0.20625859855372372
144,6,6,0,-0.134358565869716
145,6,6,1,0.23471891079442447
146,6,7,0,-0.16025121447860344
147,6,7,1,0.21376056808659102
148,6,8,0,-0.1892006407340755
149,6,8,1,0.1807677340808491
150,6,9,0,-0.1984825269772769
