,sum_hand,dealer_hand,usable_ace,values
0,0,0,0,-0.022812534029136026
1,0,0,1,0.11657737511196387
2,0,1,0,-0.005403183691775497
3,0,1,1,0.1223160133840692
4,0,2,0,-0.0017021291913308354
5,0,2,1,0.12568107415454643
6,0,3,0,0.00207625582835335
7,0,3,1,0.12919160339528732
8,0,4,0,0.00593967256698295
9,0,4,1,0.13222330955235462
10,0,5,0,0.009334384139266834
11,0,5,1,0.14300963370425407
12,0,6,0,-0.005165572474758211
13,0,6,1,0.1629889608701096
14,0,7,0,-0.013456608000068952
15,0,7,1,0.15256165264633592
16,0,8,0,-0.02194614128878272
17,0,8,1,0.1319257375386016
18,0,9,0,-0.025123880803897738
19,0,9,1,0.09350887190896678
20,0,10,0,0.0
21,0,10,1,0.0
22,1,0,0,-0.013497911978130484
23,1,0,1,0.16588477176322958
24,1,1,0,0.004203066690606076
25,1,1,1,0.16809385991515705
26,1,2,0,0.007816291245152485
27,1,2,1,0.17086976942790522
28,1,3,0,0.011507434973509334
29,1,3,1,0.17376512379807432
30,1,4,0,0.015262979404474639
31,1,4,1,0.17626452689348415
32,1,5,0,0.01883341343577606
33,1,5,1,0.18516885669202063
34,1,6,0,0.004855639685927827
35,1,6,1,0.2013378824565527
36,1,7,0,-0.00371080689597057
37,1,7,1,0.1899938678561675
38,1,8,0,-0.012473924105126682
39,1,8,1,0.17376874976444806
40,1,9,0,-0.01554482783068251
41,1,9,1,0.1571007405385526
42,1,10,0,0.0
43,1,10,1,0.0
44,2,0,0,-0.056737782005073095
45,2,0,1,0.0797201786254543
46,2,1,0,-0.03857809061990827
47,2,1,1,0.08551428492963133
48,2,2,0,-0.030805439430384093
49,2,2,1,0.08795147594271911
50,2,3,0,-0.022892830240061626
51,2,3,1,0.09049065112980641
52,2,4,0,-0.014598749599411787
53,2,4,1,0.09268312439894963
54,2,5,0,-0.010211274114827912
55,2,5,1,0.1004541998424145
56,2,6,0,-0.037793812819594236
57,2,6,1,0.11430461174698366
58,2,7,0,-0.046689954606450444
59,2,7,1,0.10275819336913974
60,2,8,0,-0.05584596474427259
61,2,8,1,0.08602717382209307
62,2,9,0,-0.05920274523481564
63,2,9,1,0.06730836355320893
64,2,10,0,0.0
65,2,10,1,0.0
66,3,0,0,-0.07206537973465053
67,3,0,1,0.07870976043516685
68,3,1,0,-0.04605430722655369
69,3,1,1,0.08438140636140193
70,3,2,0,-0.03728589451876335
71,3,2,1,0.08678475272647318
72,3,3,0,-0.028361712506200766
73,3,3,1,0.08928871990958302
74,3,4,0,-0.018988068590875675
75,3,4,1,0.0914507981974861
76,3,5,0,-0.014296812330660692
77,3,5,1,0.09911441226388434
78,3,6,0,-0.05254787417140425
79,3,6,1,0.11278237419552538
80,3,7,0,-0.0617118450405475
81,3,7,1,0.10145870423304507
82,3,8,0,-0.07116224750306847
83,3,8,1,0.08500679440927139
84,3,9,0,-0.07459878644240535
85,3,9,1,0.06640012142812927
86,3,10,0,0.0
87,3,10,1,0.0
88,4,0,0,-0.08855792633817068
89,4,0,1,0.07772625423658837
90,4,1,0,-0.053313925534372045
91,4,1,1,0.08327737386035504
92,4,2,0,-0.043577401541514654
93,4,2,1,0.08564772803742167
94,4,3,0,-0.03366972995937117
95,4,3,1,0.0881173732955569
96,4,4,0,-0.02324654425578937
97,4,4,1,0.09024982145924865
98,4,5,0,-0.018259225917523894
99,4,5,1,0.09780854460334024
100,4,6,0,-0.0685421058206861
101,4,6,1,0.11129864425038338
102,4,7,0,-0.07790615198579237
103,4,7,1,0.10019122934182977
104,4,8,0,-0.08763152121159301
105,4,8,1,0.0840126629692798
106,4,9,0,-0.0911390030249189
107,4,9,1,0.06551699771543014
108,4,10,0,0.0
109,4,10,1,0.0
110,5,0,0,-0.10608179795759363
111,5,0,1,0.07676799707394
112,5,1,0,-0.06034679025882848
113,5,1,1,0.08220036784560765
114,5,2,0,-0.04966878445253318
115,5,2,1,0.08453853013381887
116,5,3,0,-0.03880462097803299
117,5,3,1,0.08697468521511154
118,5,4,0,-0.027361281419446104
119,5,4,1,0.0890782212005462
120,5,5,0,-0.022078389911053535
121,5,5,1,0.09653444750769233
122,5,6,0,-0.0858250019003644
123,5,6,1,0.10985098866745563
124,5,7,0,-0.09553889666427325
125,5,7,1,0.09895359758944015
126,5,8,0,-0.10541476525812664
127,5,8,1,0.08304300017618432
128,5,9,0,-0.10905002656331902
129,5,9,1,0.06465757596722806
130,5,10,0,0.0
131,5,10,1,0.0
132,6,0,0,-0.12573690501258686
133,6,0,1,0.07583332599144288
134,6,1,0,-0.06774140372071007
135,6,1,1,0.08114856873627675
136,6,2,0,-0.05615555211360948
137,6,2,1,0.083455287273919
138,6,3,0,-0.044370669679745116
139,6,3,1,0.08585872959563043
140,6,4,0,-0.0319281173818844
141,6,4,1,0.08793402443768777
142,6,5,0,-0.026587623428311336
143,6,5,1,0.09528997162385072
